10,5,1334013
10,6,3163284
10,7,427444
10,13,29713
10,15,368487
10,16,543837
10,17,4
10,22,34
10,23,9804
10,24,488117
10,27,6150
10,46,18
10,47,11
10,52,68
10,56,62
10,57,419
10,58,20
10,59,1607
10,60,2917
10,61,7957
10,62,7240
10,63,5
10,68,244
10,69,57
10,70,1858
10,71,296
10,72,200655
10,73,2
10,75,1363
10,76,83938
10,77,3
10,78,5
10,79,2
10,80,4
10,83,273
10,87,537
10,89,14468
10,91,5298
10,92,3419
10,94,3519
10,95,42
10,96,2272
10,117,1
10,119,33814
10,125,148
10,126,108
10,127,97
10,128,54
10,142,56
10,144,1187802
10,145,80
10,146,83
10,157,120564
10,158,17
10,159,142
10,160,12267
10,173,834864
10,175,269873
10,176,1004623
10,189,27
10,191,1226
10,194,202
10,198,334
10,200,14
10,202,2
10,204,3057
10,205,40
10,206,25
10,207,7459
10,213,7
10,224,5588
10,229,3302
10,233,6013
10,234,13
10,236,32
10,241,16
10,242,932
10,243,43
10,244,3
10,257,13
10,258,1943
10,260,85
10,261,96353
10,262,14979
10,263,100411
10,264,17717
10,265,28
10,266,24539
10,267,17901
10,268,28847
10,269,2
10,270,108332
10,272,10142
10,273,41
10,274,61663
10,275,86
10,276,91980
10,277,69994
10,278,4030
10,279,32100
10,280,60
10,281,17855
10,282,19016
10,283,12181
10,293,47720
10,294,1211
10,296,109002
10,297,19066
10,298,8322
10,300,58795
10,302,28333
10,304,13
10,305,129
10,306,11917
10,307,11
10,308,182
10,309,1005
10,311,1
10,312,199
10,314,8
10,316,141
10,318,12
10,320,447
10,322,63
10,323,47
10,329,2333
10,330,10
10,332,32
10,333,27
10,334,2606
10,336,5
10,338,187
10,339,251
10,340,26
10,342,12
10,345,2
10,346,2
10,347,4
10,348,10
10,349,8
10,350,212
10,351,1637
10,353,317
10,355,199
10,356,652
10,357,1
10,358,3865
10,359,7
10,363,205
10,364,100
10,367,4
10,369,37
10,370,73
10,371,9
10,375,323
10,377,846
10,378,13
10,381,64
10,383,202
10,384,462
10,397,1452
10,399,663
10,405,2821
10,407,135
10,409,267737
10,410,74
10,415,1223
10,417,3
10,418,2954
10,419,3526
10,420,254247
10,421,88
10,425,15354
10,426,29
10,429,220896
10,431,36406
10,434,1686
10,440,24
10,441,15
10,442,201
10,443,33
10,444,2
10,445,243
10,448,627837
10,449,184
10,452,211
10,454,2
10,455,299
10,460,2
10,461,28
10,462,1301
10,466,628
10,467,21
10,470,15
10,476,11
10,478,12
10,479,1
10,484,20
10,485,84
10,489,761
10,492,2
10,493,342
10,495,38
10,506,2677
10,509,132
10,514,617
10,515,18448
10,517,20
10,518,67
10,520,144
10,522,22
10,523,1
10,524,1382
10,525,79
10,527,9344
10,529,177
10,533,1
10,534,110
10,536,288
10,537,12674
10,547,132
10,548,580
10,549,102799
10,551,114435
10,552,7454
10,557,1
10,559,17
10,561,941
10,562,53
10,565,463
10,566,73
10,567,11845
10,568,8473
10,570,6
10,574,13372
10,578,2
10,579,294
10,582,32743
10,583,31882
10,584,2231
10,585,45644
10,586,19488
10,587,1
10,588,20
10,590,64673
10,591,4421
10,599,33
10,602,2540
10,607,11
10,609,2
10,615,6
10,616,1205929
10,617,3729
10,619,6
10,622,1
10,623,112710
10,624,1
10,625,3
10,627,43
10,628,13
10,629,57652
10,631,2545
10,632,21
10,633,1
10,634,9
10,635,61
10,637,310
10,638,12
10,639,2
10,640,11
10,641,1
10,642,65
10,644,5003
10,645,1
10,646,8258
10,647,16
10,648,1084
10,650,1
10,655,13
10,656,67692
10,660,40221
10,661,128
10,662,1
10,663,3999
10,667,3
10,668,78
10,675,129913
10,677,27
10,678,79
10,679,41216
10,682,1
10,684,5
10,687,25
10,690,1
10,691,13
10,692,91
10,693,10
10,694,8
10,695,35
10,696,4
10,697,639
10,698,26101
10,699,53
10,700,3
10,705,7
10,706,38
10,707,1295
10,708,55
10,709,5
10,713,66
10,714,14
10,715,16
10,716,2
10,718,501
10,719,8
10,727,296
10,728,576
10,737,94
10,741,226
10,742,12
10,745,19
10,747,47
10,748,1
10,749,15
10,752,13
10,754,29
10,757,4
10,758,28
10,760,42
10,762,2
10,763,4771
10,766,2284
10,767,732
10,768,12
10,777,1784
10,778,225
10,779,294
10,780,17
10,781,367
10,782,61
10,784,329
10,789,88
10,791,9
10,792,1
10,793,1152
10,794,999342
10,795,192
10,796,18
10,797,7198
10,798,19381
10,799,7615
10,800,14193
10,801,134
10,803,18
10,804,413
10,805,19169
10,806,5016
10,807,7208
10,808,26596
10,815,36
10,818,12
10,830,10
10,833,1313
10,834,11183
10,835,6819
10,836,546217
10,837,7498
10,838,222
10,839,9165
10,840,8811
10,841,69669
10,842,366523
10,843,10228
10,844,51541
10,845,1704
10,846,176111
10,849,10
10,850,214
10,851,95
10,852,52
10,853,433
10,855,307
10,856,17
10,858,27
10,862,118
10,863,231
10,865,74839
10,866,2922
10,867,56962
10,868,16212
10,869,707
10,870,34
10,871,14
10,873,906
10,874,318
10,875,60
10,876,6296
10,877,18670
10,878,36
10,879,412
10,880,23
10,881,136263
10,882,17116
10,883,36816
10,884,1930
10,885,984949
10,886,3500
10,887,12707
10,888,200128
10,889,632
10,890,21
10,893,16
10,894,7
10,896,17
10,904,7
