11,9,532197
11,10,801816
11,11,331663
11,12,2831621
11,13,427444
11,26,29713
11,29,368487
11,32,543837
11,34,4
11,43,34
11,46,9804
11,47,34358
11,48,453759
11,54,6150
11,91,18
11,94,11
11,104,68
11,112,62
11,113,59
11,114,360
11,116,20
11,117,1607
11,119,2917
11,121,7956
11,122,1
11,123,7240
11,126,5
11,135,244
11,137,57
11,139,53
11,140,1805
11,142,296
11,143,14
11,144,200641
11,146,2
11,149,1321
11,150,42
11,151,83938
11,154,3
11,155,2
11,156,3
11,158,2
11,159,4
11,165,273
11,174,537
11,177,12113
11,178,2355
11,181,2501
11,182,2797
11,183,2187
11,184,1232
11,187,3519
11,190,42
11,191,11
11,192,2261
11,233,1
11,237,8602
11,238,25212
11,249,148
11,251,108
11,253,91
11,254,6
11,256,54
11,283,49
11,284,7
11,288,1187802
11,289,80
11,292,83
11,313,115913
11,314,4651
11,316,17
11,318,142
11,319,12267
11,345,308420
11,346,526444
11,349,269873
11,351,247287
11,352,757336
11,378,27
11,381,1226
11,387,202
11,395,231
11,396,103
11,399,1
11,400,13
11,404,2
11,407,2366
11,408,691
11,409,40
11,411,2
11,412,23
11,413,7459
11,425,7
11,448,5588
11,457,58
11,458,3244
11,465,6007
11,466,6
11,467,13
11,471,1
11,472,31
11,481,16
11,483,678
11,484,254
11,485,43
11,487,3
11,513,2
11,514,11
11,515,1933
11,516,10
11,519,4
11,520,81
11,521,765
11,522,95588
11,523,296
11,524,14683
11,525,53291
11,526,47120
11,527,4011
11,528,13706
11,529,28
11,531,41
11,532,24498
11,533,15935
11,534,1966
11,535,25880
11,536,2967
11,537,2
11,539,85
11,540,108247
11,543,10137
11,544,5
11,545,41
11,547,14864
11,548,46799
11,550,86
11,552,91980
11,553,69594
11,554,400
11,555,4030
11,557,32021
11,558,79
11,559,60
11,561,2682
11,562,15173
11,563,19016
11,566,12181
11,585,40984
11,586,6736
11,587,1211
11,591,46
11,592,108956
11,593,2092
11,594,16974
11,595,8148
11,596,174
11,600,58795
11,603,28333
11,608,13
11,609,129
11,611,11917
11,614,11
11,615,182
11,617,569
11,618,436
11,621,1
11,623,199
11,627,8
11,632,141
11,636,12
11,639,1
11,640,446
11,643,62
11,644,1
11,646,47
11,657,42
11,658,2291
11,659,10
11,664,32
11,665,27
11,667,2344
11,668,262
11,672,5
11,675,187
11,677,29
11,678,222
11,679,26
11,684,12
11,690,2
11,691,2
11,694,4
11,696,10
11,697,8
11,699,212
11,701,880
11,702,757
11,706,317
11,709,199
11,711,565
11,712,87
11,713,1
11,715,3865
11,717,7
11,726,205
11,728,100
11,733,3
11,734,1
11,738,37
11,740,73
11,742,9
11,749,307
11,750,16
11,754,846
11,755,13
11,761,23
11,762,41
11,765,118
11,766,84
11,767,461
11,768,1
11,793,971
11,794,481
11,797,540
11,798,123
11,809,44
11,810,2777
11,813,135
11,817,105771
11,818,161966
11,820,74
11,829,35
11,830,1188
11,834,3
11,835,1
11,836,2953
11,837,3526
11,839,94407
11,840,159840
11,841,88
11,850,15354
11,851,29
11,857,220896
11,862,36406
11,867,36
11,868,1650
11,880,24
11,882,15
11,883,2
11,884,199
11,886,33
11,887,2
11,890,243
11,895,627837
11,897,133
11,898,51
11,903,2
11,904,209
11,907,2
11,909,299
11,919,2
11,922,28
11,923,1301
11,932,628
11,934,21
11,940,15
11,951,11
11,956,12
11,957,1
11,968,20
11,969,84
11,977,761
11,983,2
11,985,7
11,986,335
11,989,1
11,990,37
11,1012,2677
11,1017,131
11,1018,1
11,1027,617
